,id,is_location_exact,room_type,bed_type,has_availability,binTempo,FAIXA_RATING,accommodates,price_per_accommodates,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,reviews_per_month,availability_30,availability_60,availability_90,availability_365,mean_availability,review_per_year,price
1080,944237,1,0,0,1,1,0,4,21.25,200.0,75.0,1,0.0,2,120,9,93.0,0.28,20,45,62,314,110.0,4.5,85.0
1081,4165387,0,0,0,1,0,0,4,74.75,300.0,64.0,1,0.0,2,1125,26,98.0,3.07,22,50,79,79,57.0,22.0,299.0
1082,9866984,1,0,0,1,0,0,2,47.5,100.0,25.0,1,0.0,2,20,1,100.0,1.0,5,23,41,288,89.0,22.0,95.0
1083,7179337,0,0,0,1,0,0,4,24.75,200.0,75.0,1,0.0,1,1125,14,92.0,2.4,19,38,63,312,108.0,22.0,99.0
1084,9768655,1,0,0,1,0,0,3,55.0,200.0,65.0,2,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,90,360,135.0,22.0,165.0
1085,8015531,1,0,0,1,2,0,4,28.5,95.0,45.0,2,25.0,1,14,40,95.0,11.01,13,43,70,70,49.0,40.0,114.0
1086,991961,1,0,0,1,1,0,5,62.2,200.0,113.0,1,0.0,7,365,7,100.0,0.21,17,41,64,139,65.0,3.5,311.0
1087,4597584,1,0,0,1,0,0,2,80.0,300.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,160.0
1088,8035212,1,0,0,1,2,0,3,33.33,200.0,50.0,2,20.0,2,1125,31,97.0,7.32,10,29,48,185,68.0,31.0,100.0
1089,8053396,1,0,0,1,0,0,3,50.0,200.0,50.0,1,0.0,2,1125,21,95.0,5.43,18,44,67,67,49.0,22.0,150.0
1090,9634448,1,0,0,1,0,0,4,89.25,250.0,75.0,1,0.0,7,30,0,94.53926206244087,2.078918834221247,23,53,83,358,129.0,22.0,357.0
1091,2516391,1,0,0,1,2,0,3,45.0,500.0,75.0,2,20.0,2,180,16,98.0,0.82,24,54,76,351,126.0,16.0,135.0
1092,7581631,1,0,0,1,0,0,4,27.5,500.0,100.0,1,0.0,3,1125,6,100.0,1.42,16,37,51,323,106.0,22.0,110.0
1093,7067650,1,0,0,1,0,0,4,18.75,200.0,70.0,1,20.0,2,1125,9,93.0,1.99,0,0,0,121,30.0,22.0,75.0
1094,706385,1,0,0,1,1,0,2,69.0,300.0,50.0,2,0.0,2,21,188,100.0,4.85,21,39,69,155,71.0,62.67,138.0
1095,6005443,1,0,0,1,0,0,2,64.5,300.0,50.0,2,40.0,4,60,3,100.0,0.64,0,0,28,303,82.0,22.0,129.0
1096,6883913,1,0,0,1,0,0,2,60.0,200.0,40.0,1,0.0,2,1125,31,95.0,4.72,12,26,56,331,106.0,22.0,120.0
1097,6523393,1,0,0,1,0,0,4,23.75,200.0,50.0,2,10.0,2,90,26,98.0,4.43,21,51,81,356,127.0,22.0,95.0
1098,7922676,1,0,0,1,0,0,2,70.0,200.0,50.0,1,0.0,10,30,0,94.53926206244087,2.078918834221247,0,0,0,0,0.0,22.0,140.0
1099,6766513,1,0,0,1,0,0,2,47.5,200.0,25.0,2,25.0,2,1125,20,98.0,3.03,13,43,73,162,72.0,22.0,95.0
1100,682135,1,0,0,1,1,0,3,30.33,125.0,75.0,1,25.0,2,21,7,96.0,0.26,0,3,31,306,85.0,3.5,91.0
1101,4678866,1,0,0,1,2,0,3,45.0,250.0,20.0,1,0.0,1,1125,2,100.0,0.16,30,60,90,365,136.0,2.0,135.0
1102,708774,1,0,0,1,1,0,4,23.75,500.0,70.0,2,10.0,3,365,47,95.0,1.26,14,25,55,330,106.0,15.67,95.0
1103,3158210,1,0,0,1,2,0,3,46.67,200.0,35.0,2,10.0,2,7,20,96.0,1.05,29,59,89,364,135.0,20.0,140.0
1104,1494828,1,0,0,1,1,0,4,31.25,500.0,100.0,1,0.0,3,1125,81,98.0,2.83,16,38,68,331,113.0,40.5,125.0
1105,7291403,1,0,1,1,0,0,3,50.0,200.0,30.0,3,30.0,2,1125,2,90.0,0.36,0,0,0,247,61.0,22.0,150.0
1106,7075357,1,0,0,1,0,0,4,32.25,200.0,35.0,4,0.0,1,1125,2,100.0,0.38,1,1,1,125,32.0,22.0,129.0
1107,8000037,1,2,1,1,0,0,1,50.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,109,27.0,22.0,50.0
1108,1652097,1,0,0,1,2,2,4,21.25,150.0,35.0,2,20.0,1,1125,22,86.0,1.18,24,54,84,359,130.0,22.0,85.0
1109,4660460,1,0,0,1,0,0,2,41.0,200.0,30.0,2,15.0,3,1125,41,95.0,3.81,0,20,42,314,94.0,22.0,82.0
1110,1944596,1,1,0,1,2,0,2,51.5,200.0,50.0,1,0.0,1,1125,29,97.0,1.19,10,24,36,255,81.0,29.0,103.0
1111,5593504,1,1,0,1,0,0,2,29.5,200.0,5.0,1,10.0,1,95,16,96.0,1.66,30,60,89,89,67.0,22.0,59.0
1112,7999692,1,0,0,1,0,1,4,37.5,200.0,50.0,1,0.0,2,1125,1,80.0,0.26,0,0,0,109,27.0,22.0,150.0
1113,619366,1,0,0,1,1,0,2,57.5,300.0,50.0,2,0.0,2,21,146,98.0,3.52,28,44,74,102,62.0,48.67,115.0
1114,7999972,1,1,0,1,0,0,2,50.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,109,27.0,22.0,100.0
1115,3379116,1,0,0,1,2,0,8,37.5,100.0,50.0,1,0.0,2,1125,43,98.0,2.7,25,55,85,297,115.0,43.0,300.0
1116,10272763,0,1,0,1,0,0,2,34.0,200.0,5.0,1,10.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,68.0
1117,10077121,0,1,3,1,0,0,3,17.33,200.0,50.0,2,55.0,1,1125,0,94.53926206244087,2.078918834221247,26,52,82,357,129.0,22.0,52.0
1118,7536219,1,0,0,1,0,2,2,45.5,200.0,50.0,1,0.0,1,1125,8,88.0,1.53,25,55,84,84,62.0,22.0,91.0
1119,4688603,1,1,0,1,0,0,2,29.5,200.0,50.0,1,0.0,1,1125,2,90.0,0.17,0,0,0,0,0.0,22.0,59.0
1120,7936877,1,0,0,1,0,0,2,64.5,100.0,50.0,1,0.0,3,1125,0,94.53926206244087,2.078918834221247,0,0,0,113,28.0,22.0,129.0
1121,3627658,0,0,0,1,2,2,3,41.67,1.0,10.0,2,40.0,1,1125,9,87.0,0.51,0,26,56,331,103.0,9.0,125.0
1122,6363779,1,1,0,1,0,0,2,97.5,250.0,25.0,1,0.0,2,1125,2,90.0,0.29,0,0,0,211,52.0,22.0,195.0
1123,2693137,1,1,0,1,2,2,2,29.0,200.0,5.0,1,10.0,1,1125,89,89.0,4.71,30,60,90,365,136.0,89.0,58.0
1124,7697340,0,0,0,1,0,1,8,75.0,2.0,145.0,5,100.0,2,1125,2,60.0,0.43,5,24,54,205,72.0,22.0,600.0
1125,5707514,1,0,0,1,0,0,2,44.5,200.0,35.0,2,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,89.0
1126,7844444,1,0,0,1,0,1,4,25.0,200.0,50.0,1,0.0,1,1125,6,73.0,1.3,0,0,0,118,29.0,22.0,100.0
1127,7481498,1,0,0,1,0,0,3,41.67,200.0,50.0,1,15.0,2,1125,11,96.0,2.01,30,60,89,89,67.0,22.0,125.0
1128,535300,1,1,0,1,1,0,2,41.0,200.0,30.0,1,0.0,2,14,115,92.0,2.68,26,56,86,361,132.0,38.33,82.0
1129,68508,1,0,5,1,0,0,4,56.25,250.0,150.0,1,0.0,7,730,0,94.53926206244087,2.078918834221247,19,49,79,308,113.0,22.0,225.0
1130,8294379,1,1,0,1,0,0,2,27.5,200.0,50.0,1,0.0,1,1125,4,100.0,2.07,17,47,76,76,54.0,22.0,55.0
1131,9137487,1,1,0,1,0,0,2,45.0,200.0,35.0,1,10.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,42,10.0,22.0,90.0
1132,4481979,1,0,0,1,2,0,2,67.0,500.0,79.0,2,0.0,1,1125,6,100.0,0.44,26,52,82,321,120.0,6.0,134.0
1133,5353512,1,1,3,1,0,1,2,21.0,100.0,50.0,1,10.0,1,1125,4,75.0,3.08,0,30,60,335,106.0,22.0,42.0
1134,244499,1,0,0,1,1,0,2,62.5,250.0,40.0,2,20.0,2,1125,34,96.0,0.83,6,34,64,339,110.0,11.33,125.0
1135,3316219,1,0,0,1,2,1,6,19.17,200.0,40.0,4,20.0,1,1125,106,77.0,5.99,11,41,71,160,70.0,106.0,115.0
1136,6613601,1,0,0,1,0,0,3,41.67,200.0,20.0,1,0.0,1,9,9,98.0,1.32,0,0,0,144,36.0,22.0,125.0
1137,7833113,0,1,0,1,0,0,2,27.5,200.0,10.0,1,0.0,2,14,16,96.0,3.64,0,0,0,119,29.0,22.0,55.0
1138,7439802,1,0,0,1,0,0,6,91.67,500.0,55.0,1,0.0,3,10,7,100.0,1.86,4,11,17,240,68.0,22.0,550.0
1139,10135378,0,0,0,1,0,0,2,45.0,200.0,40.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,3,6,13,13,8.0,22.0,90.0
1140,9330174,1,0,0,1,0,0,3,33.33,200.0,50.0,1,0.0,2,10,3,100.0,1.8,8,14,14,14,12.0,22.0,100.0
1141,9597415,1,0,0,1,0,0,2,47.5,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,16,4.0,22.0,95.0
1142,8831088,1,0,0,1,0,0,4,27.5,300.0,15.0,2,0.0,4,1125,0,94.53926206244087,2.078918834221247,0,0,0,59,14.0,22.0,110.0
1143,7401671,1,0,0,1,0,2,2,40.0,200.0,10.0,1,0.0,2,1125,15,82.0,2.66,30,60,90,365,136.0,22.0,80.0
1144,5330475,1,1,0,1,0,0,4,25.0,200.0,25.0,1,0.0,30,1125,2,100.0,0.61,3,33,63,338,109.0,22.0,100.0
1145,8067001,1,0,0,1,0,0,2,45.0,1.0,50.0,1,0.0,7,90,1,100.0,0.45,0,0,0,105,26.0,22.0,90.0
1146,8829089,0,2,0,1,0,0,1,100.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,100.0
1147,8814555,1,0,0,1,0,0,2,44.0,2.0,100.0,1,50.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,61,15.0,22.0,88.0
1148,6852288,0,1,0,1,0,2,2,29.5,200.0,40.0,1,0.0,2,30,14,85.0,2.37,30,60,89,89,67.0,22.0,59.0
1149,6913706,1,0,0,1,0,0,4,45.75,300.0,60.0,2,30.0,2,1125,20,96.0,3.11,1,2,2,178,45.0,22.0,183.0
1150,2387265,1,0,0,1,0,0,2,67.5,200.0,25.0,2,0.0,1,9,0,94.53926206244087,2.078918834221247,30,60,89,89,67.0,22.0,135.0
1151,48319,1,0,0,1,2,0,2,110.0,200.0,40.0,2,25.0,3,31,21,96.0,0.38,0,3,33,122,39.0,21.0,220.0
1152,9885225,1,0,0,1,0,0,3,61.0,300.0,60.0,2,30.0,2,1125,0,94.53926206244087,2.078918834221247,4,34,64,126,57.0,22.0,183.0
1153,8083242,1,1,0,1,0,1,2,57.5,200.0,50.0,2,50.0,2,30,3,73.0,0.8,30,60,90,365,136.0,22.0,115.0
1154,8704964,0,2,0,1,0,0,4,25.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,100.0
1155,6990477,1,0,0,1,0,0,3,61.0,300.0,60.0,2,30.0,2,1125,26,98.0,4.24,21,25,54,115,53.0,22.0,183.0
1156,117862,1,0,0,1,0,0,2,57.5,500.0,50.0,1,0.0,2,365,19,98.0,0.34,0,0,30,305,83.0,4.75,115.0
1157,7777219,1,1,0,1,0,0,2,37.5,100.0,25.0,1,15.0,1,1125,4,90.0,0.83,25,55,85,174,84.0,22.0,75.0
1158,7203765,1,0,0,1,0,1,2,55.0,200.0,50.0,1,0.0,3,1125,1,80.0,0.2,2,2,2,148,38.0,22.0,110.0
1159,7840228,1,0,0,1,0,0,3,61.0,300.0,60.0,2,30.0,2,1125,6,100.0,1.27,5,33,63,121,55.0,22.0,183.0
1160,7438635,1,1,0,1,0,0,2,110.0,500.0,55.0,1,0.0,1,1125,12,100.0,2.4,4,18,42,302,91.0,22.0,220.0
1161,9389755,1,0,0,1,0,0,3,39.67,100.0,60.0,1,0.0,1,1125,3,93.0,2.37,4,34,63,63,41.0,22.0,119.0
1162,9151865,0,1,0,1,0,1,2,37.5,100.0,25.0,1,10.0,1,1125,1,40.0,1.0,30,60,66,66,55.0,22.0,75.0
1163,7204672,1,0,0,1,0,0,6,33.33,200.0,75.0,1,0.0,1,1125,2,90.0,0.43,0,0,0,152,38.0,22.0,200.0
1164,5579427,1,0,0,1,0,0,7,32.71,300.0,150.0,6,25.0,2,1125,4,100.0,0.74,30,60,89,89,67.0,22.0,229.0
1165,6734621,1,0,0,1,2,0,10,33.3,360.0,130.0,6,30.0,1,180,29,94.0,4.24,30,60,90,352,133.0,29.0,333.0
1166,2263643,1,1,0,1,2,2,1,41.0,200.0,10.0,1,35.0,2,1125,57,89.0,3.01,28,58,72,320,119.0,57.0,41.0
1167,4608208,1,1,0,1,1,0,2,35.0,200.0,50.0,1,0.0,1,1125,39,98.0,3.03,29,59,89,364,135.0,19.5,70.0
1168,9999955,1,1,0,1,0,0,1,55.0,200.0,20.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,15,45,75,350,121.0,22.0,55.0
1169,3528627,1,1,0,1,2,2,2,35.0,200.0,50.0,1,0.0,1,1125,20,86.0,1.11,30,60,90,365,136.0,20.0,70.0
1170,8048333,1,0,0,1,0,0,4,24.25,500.0,120.0,4,10.0,2,29,0,94.53926206244087,2.078918834221247,2,32,62,337,108.0,22.0,97.0
1171,8050642,1,0,0,1,0,0,12,29.17,500.0,250.0,1,0.0,3,1125,3,100.0,0.75,25,55,85,324,122.0,22.0,350.0
1172,7329805,1,0,0,1,0,0,6,33.33,250.0,100.0,6,0.0,2,180,7,94.0,1.54,18,48,78,279,105.0,22.0,200.0
1173,6848455,1,0,0,1,0,0,5,45.0,200.0,100.0,1,0.0,2,1125,9,98.0,1.33,28,58,88,363,134.0,22.0,225.0
1174,9695233,1,0,0,1,0,0,4,28.75,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,115.0
1175,5164581,1,1,0,1,2,0,2,20.0,100.0,8.0,1,0.0,1,1125,58,94.0,5.26,10,28,28,43,27.0,58.0,40.0
1176,2208757,1,0,0,1,0,0,8,18.75,100.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,9,10,10,7.0,22.0,150.0
1177,226536,1,1,0,1,0,0,2,23.0,95.0,20.0,1,15.0,1,365,25,91.0,0.5,0,0,2,277,69.0,6.25,46.0
1178,176678,1,1,0,1,1,0,2,32.0,200.0,50.0,1,15.0,2,21,57,97.0,1.25,30,60,90,365,136.0,19.0,64.0
1179,7050534,1,0,0,1,0,0,2,62.5,200.0,15.0,2,15.0,2,1125,3,100.0,0.49,0,0,0,156,39.0,22.0,125.0
1180,8248970,1,0,0,1,0,0,6,41.67,250.0,75.0,6,50.0,3,1125,2,100.0,0.64,30,60,90,365,136.0,22.0,250.0
1181,4824699,0,0,0,1,0,0,4,36.75,200.0,25.0,2,9.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,147.0
1182,3876097,1,2,5,1,2,0,1,30.0,200.0,10.0,1,0.0,2,1125,16,97.0,0.95,29,59,82,357,131.0,16.0,30.0
1183,1260259,1,0,0,1,1,0,3,50.0,200.0,50.0,1,0.0,1,1125,64,100.0,2.08,30,60,90,365,136.0,32.0,150.0
1184,8443952,1,1,0,1,0,0,2,39.0,200.0,45.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,60,89,89,67.0,22.0,78.0
1185,10068879,1,0,0,1,0,0,4,30.0,100.0,25.0,2,20.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,120.0
1186,8173487,1,0,0,1,0,1,5,56.0,300.0,100.0,4,50.0,2,1125,2,80.0,0.5,30,60,90,365,136.0,22.0,280.0
1187,685600,1,1,0,1,2,0,2,37.5,100.0,50.0,1,10.0,2,1125,8,100.0,0.47,30,60,90,365,136.0,8.0,75.0
1188,8483477,0,0,0,1,0,1,4,44.5,200.0,50.0,1,0.0,1,1125,1,60.0,0.3,30,60,90,365,136.0,22.0,178.0
1189,10136155,0,0,0,1,0,0,8,60.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,45,11.0,22.0,480.0
1190,6959336,1,0,0,1,0,1,5,25.8,200.0,100.0,4,25.0,2,1125,3,73.0,0.49,30,60,89,89,67.0,22.0,129.0
1191,5195064,1,1,0,1,0,0,2,25.0,100.0,8.0,1,0.0,1,1125,64,93.0,5.98,3,20,48,63,33.0,22.0,50.0
1192,9961538,1,1,0,1,0,0,4,12.5,100.0,15.0,2,5.0,1,1125,0,94.53926206244087,2.078918834221247,6,29,51,51,34.0,22.0,50.0
1193,8301680,1,0,0,1,0,0,5,35.0,500.0,100.0,5,10.0,1,1125,1,100.0,0.81,1,1,1,82,21.0,22.0,175.0
1194,492287,1,1,3,1,1,0,2,44.0,100.0,20.0,2,0.0,1,3,71,93.0,1.62,30,60,90,365,136.0,23.67,88.0
1195,8029177,1,0,0,1,0,2,2,50.0,200.0,30.0,1,0.0,2,1125,4,85.0,0.94,29,59,89,351,132.0,22.0,100.0
1196,7343707,1,0,0,1,0,0,5,45.0,150.0,50.0,4,25.0,2,1125,14,100.0,2.8,19,42,72,347,120.0,22.0,225.0
1197,8882345,1,0,0,1,0,0,6,33.33,300.0,75.0,4,25.0,2,14,0,94.53926206244087,2.078918834221247,14,28,42,287,92.0,22.0,200.0
1198,7676574,1,0,0,1,0,0,6,41.67,300.0,75.0,4,0.0,3,1125,4,100.0,1.05,30,60,90,365,136.0,22.0,250.0
1199,3354761,1,0,0,1,2,2,9,10.56,375.0,100.0,2,35.0,4,1125,9,84.0,0.51,30,60,90,179,89.0,9.0,95.0
1200,3561237,1,0,0,1,2,0,15,11.47,750.0,150.0,2,35.0,1,1125,19,97.0,1.07,30,60,90,365,136.0,19.0,172.0
1201,1831338,1,1,1,1,2,1,2,49.5,200.0,15.0,2,35.0,1,1125,17,79.0,0.89,30,60,90,365,136.0,17.0,99.0
1202,1840671,1,1,1,1,2,2,2,49.5,200.0,15.0,2,35.0,1,1125,11,87.0,0.61,30,60,90,365,136.0,11.0,99.0
1203,5559643,1,0,0,1,0,0,5,35.0,200.0,95.0,1,0.0,1,1125,13,93.0,1.38,30,60,90,365,136.0,22.0,175.0
1204,8327083,1,0,0,1,0,0,12,29.17,500.0,250.0,1,0.0,3,1125,1,100.0,1.0,20,47,77,331,118.0,22.0,350.0
1205,8087037,1,1,0,1,0,0,2,34.5,100.0,25.0,1,20.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,69.0
1206,1696015,1,0,0,1,2,0,10,37.5,995.0,195.0,1,0.0,3,1125,15,95.0,0.67,27,27,29,290,93.0,15.0,375.0
1207,6855839,1,0,0,1,2,0,3,48.0,300.0,60.0,2,20.0,2,1125,28,99.0,4.18,2,2,4,93,25.0,28.0,144.0
1208,3345341,1,0,0,1,2,0,4,249.75,95.0,85.0,1,10.0,1,31,54,94.0,2.89,0,0,0,0,0.0,54.0,999.0
1209,4410493,1,0,0,1,0,0,6,23.0,200.0,99.0,1,0.0,2,1125,10,94.0,0.81,27,57,87,358,132.0,22.0,138.0
1210,19619,1,0,0,1,0,0,4,36.25,200.0,96.0,1,0.0,2,365,17,98.0,0.26,16,39,58,137,62.0,3.4,145.0
1211,7597244,1,0,0,1,0,0,2,62.5,200.0,40.0,1,0.0,1,1125,4,95.0,2.93,3,31,61,322,104.0,22.0,125.0
1212,5736082,1,2,0,1,0,1,1,45.0,200.0,10.0,1,0.0,1,1125,6,80.0,0.78,0,3,33,308,86.0,22.0,45.0
1213,3697351,1,2,1,1,2,2,2,17.5,200.0,50.0,1,10.0,1,14,108,87.0,6.16,10,36,59,330,108.0,108.0,35.0
1214,6958436,1,0,0,1,0,0,4,56.25,500.0,60.0,1,25.0,3,1125,2,90.0,0.39,30,60,89,89,67.0,22.0,225.0
1215,9652574,1,1,0,1,0,0,1,50.0,200.0,50.0,1,0.0,2,1125,1,100.0,0.81,1,1,1,46,12.0,22.0,50.0
1216,7109376,0,0,0,1,0,0,4,30.0,200.0,149.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,30,49,75,350,126.0,22.0,120.0
1217,3534364,1,0,0,1,2,2,2,50.0,200.0,25.0,2,30.0,7,1125,10,89.0,0.56,0,0,0,30,7.0,10.0,100.0
1218,6671901,1,0,0,1,0,2,5,24.0,200.0,10.0,0,0.0,2,1125,28,83.0,4.02,25,55,85,347,128.0,22.0,120.0
1219,6370313,1,0,0,1,0,1,3,83.0,200.0,100.0,1,0.0,5,1125,4,55.0,0.9,30,60,89,89,67.0,22.0,249.0
1220,9863484,1,0,0,1,0,0,3,31.67,250.0,60.0,2,10.0,2,26,2,100.0,2.0,16,32,61,61,42.0,22.0,95.0
1221,7249631,1,0,0,1,0,0,3,50.0,300.0,60.0,2,20.0,2,1125,19,97.0,3.45,30,60,90,173,88.0,22.0,150.0
1222,9183838,1,0,0,1,0,1,2,65.0,200.0,61.0,2,50.0,1,20,1,20.0,1.0,30,57,57,57,50.0,22.0,130.0
1223,6222245,0,0,0,1,0,0,4,32.5,200.0,164.0,1,0.0,3,1125,2,100.0,0.41,0,28,58,328,103.0,22.0,130.0
1224,10292753,1,0,0,1,0,0,4,26.25,250.0,50.0,2,15.0,3,60,0,94.53926206244087,2.078918834221247,2,32,59,152,61.0,22.0,105.0
1225,7760836,1,0,0,1,0,0,6,17.5,150.0,50.0,2,10.0,1,1125,6,93.0,1.5,28,58,82,82,62.0,22.0,105.0
1226,7324993,1,0,0,1,0,0,3,58.33,200.0,60.0,1,0.0,2,1125,12,90.0,3.79,8,30,46,178,65.0,22.0,175.0
1227,5760902,1,0,0,1,0,0,3,33.33,100.0,50.0,2,25.0,2,1125,54,93.0,6.59,18,48,74,225,91.0,22.0,100.0
1228,7035498,1,0,0,1,2,0,2,64.5,300.0,61.0,2,0.0,2,22,31,98.0,5.71,21,51,81,199,88.0,31.0,129.0
1229,8956631,1,0,0,1,0,0,4,22.5,250.0,65.0,2,20.0,1,1125,13,95.0,5.42,14,34,64,92,51.0,22.0,90.0
1230,6766708,1,0,0,1,0,0,6,58.33,500.0,110.0,4,20.0,20,1125,3,100.0,0.45,30,60,90,365,136.0,22.0,350.0
1231,6992696,1,0,0,1,0,1,4,49.75,200.0,50.0,1,0.0,1,1125,5,72.0,0.84,0,0,0,167,41.0,22.0,199.0
1232,4264043,1,0,0,1,2,2,2,37.5,200.0,10.0,0,0.0,2,1125,76,87.0,5.08,13,36,53,290,98.0,76.0,75.0
1233,6186081,1,0,0,1,2,0,4,27.5,200.0,50.0,2,15.0,3,60,25,94.0,3.75,14,14,14,21,15.0,25.0,110.0
1234,1472532,1,0,0,1,1,0,3,26.67,200.0,35.0,2,30.0,1,1125,181,95.0,6.22,27,31,54,327,109.0,90.5,80.0
1235,5900224,1,0,0,1,0,0,2,75.0,300.0,40.0,1,0.0,2,1125,12,98.0,1.46,2,2,24,66,23.0,22.0,150.0
1236,9374358,1,0,0,1,0,0,2,47.5,200.0,50.0,0,0.0,2,7,6,100.0,3.6,20,43,64,333,115.0,22.0,95.0
1237,5874421,1,0,0,1,0,0,3,46.33,300.0,60.0,2,20.0,2,1125,39,98.0,4.38,19,35,60,121,58.0,22.0,139.0
1238,8829474,1,0,0,1,0,0,3,46.33,200.0,60.0,2,20.0,2,1125,2,100.0,0.76,20,46,76,257,99.0,22.0,139.0
1239,6228474,1,0,0,1,0,0,4,68.75,200.0,95.0,1,0.0,2,365,3,93.0,0.45,15,45,75,156,72.0,22.0,275.0
1240,4637670,1,0,0,1,2,0,2,67.5,100.0,50.0,1,0.0,2,5,37,94.0,2.78,2,32,62,337,108.0,37.0,135.0
1241,3995007,1,0,0,1,2,0,5,25.6,150.0,45.0,2,10.0,1,15,67,94.0,4.15,15,15,37,37,26.0,67.0,128.0
1242,19611,1,0,0,1,0,2,4,26.75,200.0,96.0,1,0.0,2,365,26,87.0,0.37,22,46,76,151,73.0,5.2,107.0
1243,10076279,1,0,0,1,0,0,2,75.0,200.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,11,11,11,8.0,22.0,150.0
1244,1200829,1,0,0,1,1,0,4,25.0,200.0,96.0,1,0.0,2,90,20,92.0,0.71,30,58,88,171,86.0,10.0,100.0
1245,3673759,1,0,0,1,2,0,2,50.0,250.0,70.0,1,20.0,3,7,61,98.0,3.48,28,58,88,363,134.0,61.0,100.0
1246,206781,1,0,0,1,2,0,2,60.0,200.0,75.0,1,0.0,5,30,18,96.0,1.0,11,41,71,346,117.0,18.0,120.0
1247,988176,0,0,0,1,1,0,5,25.0,300.0,60.0,2,25.0,1,90,121,92.0,3.53,8,38,68,189,75.0,40.33,125.0
1248,3686556,1,0,0,1,2,0,2,60.0,200.0,100.0,1,0.0,2,1125,18,97.0,1.04,13,34,64,339,112.0,18.0,120.0
1249,2881446,1,0,0,1,2,0,4,37.5,200.0,149.0,1,0.0,3,1125,11,90.0,0.72,23,37,65,226,87.0,11.0,150.0
1250,9318853,1,0,0,1,0,0,2,64.5,200.0,50.0,1,0.0,3,1125,0,94.53926206244087,2.078918834221247,0,0,0,32,8.0,22.0,129.0
1251,6328150,1,0,0,1,0,0,2,70.0,100.0,50.0,1,0.0,2,1125,13,92.0,1.73,20,24,24,173,60.0,22.0,140.0
1252,2154617,1,0,0,1,2,0,3,50.0,200.0,50.0,2,35.0,1,29,159,96.0,6.94,22,51,81,340,123.0,159.0,150.0
1253,6658052,1,0,0,1,0,0,3,49.67,500.0,50.0,2,50.0,2,1125,32,97.0,4.82,16,29,29,29,25.0,22.0,149.0
1254,6187841,1,0,0,1,0,0,4,57.25,200.0,100.0,1,0.0,7,1125,6,100.0,0.75,30,60,90,365,136.0,22.0,229.0
1255,9371895,1,0,0,1,0,0,3,60.0,200.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,2,0.0,22.0,180.0
1256,4318031,1,0,0,1,2,0,2,46.5,95.0,50.0,0,0.0,2,7,49,97.0,3.33,16,44,73,73,51.0,49.0,93.0
1257,6364549,1,0,0,1,0,0,3,36.67,150.0,50.0,1,25.0,3,10,19,97.0,2.45,25,39,39,314,104.0,22.0,110.0
1258,8326940,1,0,0,1,0,0,2,63.0,300.0,50.0,2,35.0,1,1125,0,94.53926206244087,2.078918834221247,29,59,89,364,135.0,22.0,126.0
1259,7826593,1,0,0,1,0,0,1,139.0,300.0,50.0,2,25.0,1,1125,4,95.0,0.94,30,60,90,365,136.0,22.0,139.0
1260,8168476,0,0,0,1,0,0,2,78.5,200.0,159.0,1,0.0,3,1125,1,100.0,0.36,13,30,48,323,103.0,22.0,157.0
1261,6482984,0,1,0,1,0,0,1,90.0,200.0,60.0,1,0.0,1,14,22,97.0,3.16,30,60,90,365,136.0,22.0,90.0
1262,6316917,0,0,0,1,0,0,4,22.5,200.0,32.0,2,25.0,1,1125,35,94.0,4.55,30,60,90,334,128.0,22.0,90.0
1263,7922581,1,0,0,1,0,0,2,62.5,400.0,50.0,2,40.0,1,1125,29,99.0,7.84,26,56,86,172,85.0,22.0,125.0
