room_type,beds,bed_type,bathrooms,bedrooms,accommodates,review_scores_rating,taxa_de_limpeza,host_is_superhost
Entire home/apt,3.0,Real Bed,2.5,3.0,6,100.0,45.0,f
Private room,2.0,Real Bed,1.0,1.0,3,100.0,NULL,t
Entire home/apt,2.0,Real Bed,2.5,2.0,5,93.0,150.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,3.0,Real Bed,2.0,3.0,5,90.0,125.0,f
Entire home/apt,4.0,Real Bed,2.0,3.0,6,97.0,175.0,f
Entire home/apt,3.0,Real Bed,3.0,3.0,5,93.0,125.0,f
Entire home/apt,2.0,Real Bed,2.5,2.0,6,NULL,125.0,f
Private room,1.0,Couch,0.5,1.0,1,NULL,NULL,f
Entire home/apt,2.0,Real Bed,2.5,3.0,4,100.0,100.0,f
Private room,1.0,Real Bed,1.0,1.0,2,88.0,35.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,99.0,30.0,t
Entire home/apt,2.0,Real Bed,1.5,2.0,6,NULL,15.0,f
Entire home/apt,2.0,Real Bed,1.5,2.0,4,98.0,NULL,t
Entire home/apt,5.0,Real Bed,2.0,3.0,8,93.0,20.0,f
Entire home/apt,3.0,Real Bed,1.0,2.0,6,92.0,76.0,f
Private room,1.0,Real Bed,1.0,1.0,1,NULL,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,99.0,25.0,t
Private room,1.0,Real Bed,1.0,1.0,2,87.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,4,85.0,NULL,f
Entire home/apt,4.0,Real Bed,1.0,2.0,6,100.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,97.0,NULL,t
Private room,1.0,Real Bed,1.5,1.0,2,NULL,10.0,f
Private room,2.0,Real Bed,1.0,1.0,4,80.0,10.0,f
Entire home/apt,4.0,Real Bed,2.0,4.0,8,NULL,99.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,6,93.0,170.0,f
Entire home/apt,1.0,Real Bed,1.0,2.0,8,80.0,170.0,f
Private room,2.0,Real Bed,2.0,1.0,2,100.0,20.0,f
Entire home/apt,2.0,Real Bed,1.5,2.0,6,84.0,85.0,f
Private room,1.0,Real Bed,1.0,1.0,2,90.0,10.0,f
Private room,1.0,Real Bed,1.5,1.0,2,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,96.0,50.0,t
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Private room,2.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,NULL,25.0,f
Entire home/apt,4.0,Real Bed,1.0,3.0,4,87.0,25.0,f
Entire home/apt,3.0,Real Bed,2.0,3.0,6,NULL,89.0,t
Private room,1.0,Real Bed,2.5,1.0,3,100.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,20.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,98.0,60.0,t
Entire home/apt,3.0,Real Bed,1.0,3.0,6,90.0,85.0,f
Private room,1.0,Real Bed,1.0,1.0,2,94.0,NULL,t
Entire home/apt,1.0,Real Bed,NULL,2.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.5,1.0,2,100.0,20.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,t
Entire home/apt,2.0,Real Bed,1.0,0.0,4,100.0,10.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,98.0,NULL,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,99.0,35.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,88.0,40.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,96.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,t
Entire home/apt,2.0,Real Bed,1.0,1.0,2,94.0,75.0,f
Private room,1.0,Real Bed,1.0,1.0,2,84.0,15.0,f
Entire home/apt,3.0,Real Bed,2.0,3.0,6,100.0,120.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,6,93.0,40.0,t
Entire home/apt,10.0,Real Bed,4.0,7.0,16,100.0,300.0,f
Entire home/apt,2.0,Real Bed,1.5,2.0,4,NULL,75.0,f
Entire home/apt,2.0,Real Bed,1.0,3.0,4,94.0,25.0,f
Private room,1.0,Real Bed,3.0,1.0,2,100.0,50.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,10.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,95.0,NULL,f
Entire home/apt,3.0,Real Bed,1.0,1.0,4,100.0,45.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,94.0,45.0,t
Entire home/apt,1.0,Real Bed,1.0,2.0,6,100.0,209.0,f
Private room,2.0,Real Bed,2.0,1.0,3,97.0,10.0,t
Entire home/apt,3.0,Real Bed,2.5,2.0,5,94.0,100.0,f
Private room,1.0,Real Bed,1.0,1.0,2,94.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.5,1.0,2,97.0,50.0,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Entire home/apt,4.0,Real Bed,2.0,3.0,8,100.0,150.0,f
Entire home/apt,3.0,Real Bed,1.5,3.0,6,95.0,50.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,4,96.0,80.0,f
Entire home/apt,5.0,Real Bed,2.0,3.0,8,80.0,264.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,99.0,125.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,100.0,50.0,t
Entire home/apt,3.0,Real Bed,1.0,2.0,4,100.0,95.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,NULL,129.0,f
Entire home/apt,3.0,Real Bed,1.0,3.0,5,89.0,97.0,f
Private room,1.0,Real Bed,1.0,1.0,2,95.0,10.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,5,98.0,40.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,98.0,40.0,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,25.0,t
Entire home/apt,4.0,Real Bed,1.0,1.0,6,NULL,179.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,94.0,100.0,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,97.0,60.0,t
Entire home/apt,3.0,Real Bed,2.0,3.0,5,96.0,100.0,f
Entire home/apt,4.0,Real Bed,1.5,3.0,8,NULL,NULL,f
Entire home/apt,3.0,Real Bed,2.0,2.0,4,NULL,209.0,f
Entire home/apt,5.0,Real Bed,1.0,2.0,6,94.0,75.0,f
Entire home/apt,4.0,Real Bed,2.0,3.0,5,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,84.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,3,97.0,20.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,NULL,30.0,f
Private room,1.0,Real Bed,1.0,1.0,2,99.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,NULL,15.0,f
Entire home/apt,3.0,Real Bed,1.0,1.0,6,97.0,60.0,t
Entire home/apt,4.0,Real Bed,1.0,3.0,7,NULL,60.0,f
Private room,1.0,Real Bed,1.0,1.0,2,95.0,10.0,t
Entire home/apt,3.0,Real Bed,1.0,3.0,6,95.0,125.0,f
Entire home/apt,4.0,Real Bed,2.5,3.0,7,NULL,55.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,94.0,60.0,t
Private room,1.0,Real Bed,1.0,1.0,2,97.0,NULL,t
Entire home/apt,3.0,Real Bed,3.5,4.0,8,80.0,175.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,100.0,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,6,100.0,80.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,98.0,50.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,94.0,40.0,f
Private room,1.0,Real Bed,1.5,1.0,2,NULL,20.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,NULL,NULL,f
Entire home/apt,1.0,Futon,1.0,1.0,4,96.0,25.0,t
Entire home/apt,2.0,Real Bed,2.0,2.0,4,NULL,50.0,f
Shared room,1.0,Real Bed,1.0,1.0,2,99.0,NULL,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,95.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,91.0,75.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,96.0,10.0,t
Private room,1.0,Real Bed,1.5,1.0,2,94.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,93.0,20.0,f
Private room,1.0,Real Bed,1.0,1.0,3,91.0,50.0,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,10.0,t
Entire home/apt,2.0,Real Bed,1.0,2.0,4,96.0,50.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,99.0,75.0,f
Entire home/apt,5.0,Real Bed,3.0,5.0,6,NULL,200.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,100.0,75.0,f
Entire home/apt,7.0,Real Bed,3.5,5.0,12,90.0,250.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,4,97.0,75.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,35.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,98.0,25.0,f
Private room,2.0,Real Bed,1.0,1.0,2,NULL,35.0,f
Private room,1.0,Real Bed,1.0,1.0,2,91.0,40.0,t
Entire home/apt,2.0,Real Bed,1.0,0.0,2,95.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,NULL,f
Entire home/apt,4.0,Real Bed,1.0,2.0,4,99.0,100.0,f
Private room,1.0,Real Bed,1.0,1.0,2,98.0,30.0,t
Entire home/apt,2.0,Real Bed,1.0,2.0,4,NULL,25.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,98.0,NULL,f
Private room,1.0,Airbed,1.0,1.0,2,100.0,10.0,f
Entire home/apt,2.0,Real Bed,2.0,2.0,4,90.0,50.0,f
Private room,1.0,Pull-out Sofa,1.0,1.0,2,94.0,20.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,90.0,NULL,f
Entire home/apt,1.0,Pull-out Sofa,1.0,0.0,2,98.0,30.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,93.0,35.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,96.0,95.0,f
Entire home/apt,3.0,Real Bed,2.0,2.0,6,100.0,112.0,f
Entire home/apt,3.0,Real Bed,3.5,3.0,6,96.0,NULL,f
Entire home/apt,3.0,Real Bed,1.5,2.0,4,100.0,165.0,f
Entire home/apt,2.0,Real Bed,2.0,3.0,6,NULL,110.0,f
Private room,1.0,Real Bed,2.0,1.0,2,NULL,30.0,f
Entire home/apt,3.0,Real Bed,1.5,3.0,6,98.0,50.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,4,98.0,40.0,t
Private room,1.0,Real Bed,1.5,1.0,2,100.0,12.0,f
Entire home/apt,4.0,Real Bed,3.0,3.0,8,100.0,90.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,96.0,40.0,t
Entire home/apt,2.0,Real Bed,2.5,2.0,4,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,1,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,96.0,10.0,t
Entire home/apt,2.0,Real Bed,1.0,2.0,4,94.0,25.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,91.0,25.0,f
Private room,1.0,Airbed,1.5,1.0,2,NULL,NULL,f
Entire home/apt,3.0,Real Bed,1.0,3.0,5,98.0,50.0,f
Private room,1.0,Real Bed,1.0,1.0,2,99.0,10.0,t
Entire home/apt,3.0,Real Bed,1.0,3.0,6,93.0,NULL,f
Private room,1.0,Real Bed,0.5,1.0,2,NULL,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,4,80.0,199.0,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,NULL,t
Private room,3.0,Real Bed,1.5,1.0,4,97.0,25.0,t
Private room,1.0,Real Bed,1.0,1.0,2,94.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,20.0,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,96.0,50.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,96.0,40.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,3,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,2.0,7,89.0,75.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,3,100.0,50.0,f
Entire home/apt,4.0,Real Bed,2.0,3.0,7,96.0,95.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,91.0,65.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,100.0,100.0,f
Entire home/apt,4.0,Real Bed,1.0,2.0,6,94.0,NULL,f
Private room,1.0,Real Bed,3.0,1.0,2,92.0,10.0,f
Private room,1.0,Real Bed,3.0,1.0,2,91.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,97.0,NULL,t
Entire home/apt,1.0,Real Bed,1.0,1.0,4,100.0,15.0,t
Private room,1.0,Real Bed,3.0,1.0,2,93.0,10.0,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,10.0,t
Private room,1.0,Real Bed,1.0,1.0,2,92.0,30.0,f
Private room,1.0,Real Bed,3.0,1.0,2,90.0,10.0,f
Entire home/apt,3.0,Real Bed,1.5,3.0,6,NULL,45.0,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,4,88.0,60.0,f
Entire home/apt,3.0,Real Bed,1.0,2.0,4,96.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,90.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,10.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,3,93.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,95.0,45.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,92.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,4,99.0,30.0,t
Private room,1.0,Real Bed,1.0,1.0,2,97.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,93.0,95.0,f
Private room,1.0,Real Bed,1.0,1.0,2,92.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,92.0,NULL,f
Entire home/apt,2.0,Real Bed,2.0,2.0,4,100.0,90.0,f
Shared room,1.0,Futon,1.0,1.0,2,92.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,75.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,94.0,35.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,80.0,35.0,f
Entire home/apt,4.0,Real Bed,2.5,4.0,8,100.0,50.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,100.0,f
Entire home/apt,3.0,Real Bed,1.0,2.0,4,NULL,NULL,f
Private room,2.0,Real Bed,2.5,1.0,4,NULL,20.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,80.0,NULL,f
Entire home/apt,1.0,Real Bed,2.0,1.0,2,100.0,100.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,3,89.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,100.0,100.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,95.0,NULL,f
Entire home/apt,1.0,Real Bed,1.5,1.0,2,100.0,30.0,f
Entire home/apt,2.0,Real Bed,1.5,2.0,5,93.0,60.0,f
Private room,1.0,Real Bed,1.0,1.0,1,NULL,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,5,96.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,NULL,61.0,f
Entire home/apt,2.0,Real Bed,2.0,2.0,5,100.0,75.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,87.0,NULL,f
Entire home/apt,2.0,Real Bed,2.5,2.0,2,95.0,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,94.0,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,94.0,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,100.0,NULL,f
Shared room,1.0,Real Bed,1.0,1.0,1,94.0,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,89.0,NULL,f
Shared room,1.0,Real Bed,1.0,1.0,1,92.0,NULL,f
Private room,1.0,Real Bed,1.5,1.0,2,99.0,45.0,t
Private room,1.0,Real Bed,5.0,1.0,2,93.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,95.0,NULL,f
Private room,1.0,Real Bed,3.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Airbed,1.0,1.0,2,93.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,98.0,NULL,f
Private room,1.0,Pull-out Sofa,1.0,1.0,1,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,98.0,NULL,f
Private room,1.0,Real Bed,5.0,1.0,1,97.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,90.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,91.0,35.0,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,94.0,72.0,f
Entire home/apt,2.0,Real Bed,1.0,0.0,3,NULL,7.0,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,98.0,40.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,60.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,97.0,52.0,f
Entire home/apt,2.0,Real Bed,2.0,2.0,4,100.0,50.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,98.0,50.0,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,97.0,NULL,t
Entire home/apt,2.0,Real Bed,1.0,2.0,4,99.0,80.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,94.0,20.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,91.0,75.0,f
Shared room,1.0,Real Bed,1.0,1.0,1,91.0,NULL,f
Entire home/apt,3.0,Real Bed,2.5,3.0,6,NULL,150.0,t
Entire home/apt,2.0,Real Bed,1.5,2.0,4,100.0,100.0,f
Private room,1.0,Real Bed,1.0,1.0,2,94.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,94.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,80.0,NULL,f
Private room,1.0,Real Bed,3.0,1.0,1,98.0,25.0,f
Private room,1.0,Airbed,1.0,1.0,1,NULL,NULL,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,93.0,80.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,94.0,50.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,84.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,NULL,NULL,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,100.0,90.0,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,94.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,93.0,10.0,f
Entire home/apt,3.0,Real Bed,1.5,3.0,6,100.0,75.0,f
Private room,1.0,Real Bed,2.0,1.0,1,100.0,25.0,f
Entire home/apt,9.0,Real Bed,3.5,6.0,14,100.0,150.0,f
Entire home/apt,2.0,Real Bed,2.0,2.0,4,96.0,80.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,50.0,f
Shared room,1.0,Pull-out Sofa,1.0,1.0,2,100.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,4,100.0,NULL,t
Entire home/apt,2.0,Real Bed,2.0,2.0,5,100.0,101.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,5,100.0,50.0,f
Entire home/apt,2.0,Real Bed,2.5,2.0,4,93.0,105.0,f
Private room,1.0,Real Bed,1.0,1.0,1,100.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,94.0,60.0,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,98.0,25.0,f
Entire home/apt,3.0,Real Bed,2.0,2.0,6,100.0,95.0,t
Entire home/apt,4.0,Real Bed,1.0,2.0,6,96.0,100.0,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,3,NULL,35.0,f
Entire home/apt,3.0,Real Bed,1.0,3.0,6,98.0,65.0,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,94.0,30.0,f
Shared room,1.0,Pull-out Sofa,1.0,1.0,2,NULL,NULL,f
Entire home/apt,5.0,Real Bed,4.5,5.0,9,100.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Private room,1.0,Real Bed,3.0,1.0,1,92.0,NULL,f
Entire home/apt,5.0,Real Bed,2.0,3.0,8,99.0,95.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,2,NULL,25.0,f
Private room,1.0,Real Bed,1.0,1.0,2,93.0,15.0,f
Entire home/apt,5.0,Real Bed,3.0,3.0,7,85.0,142.0,f
Private room,1.0,Real Bed,1.0,1.0,2,NULL,NULL,f
Entire home/apt,2.0,Real Bed,1.0,2.0,5,100.0,65.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,100.0,70.0,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,20.0,f
Shared room,2.0,Real Bed,1.0,1.0,3,NULL,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,95.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,84.0,10.0,f
Private room,1.0,Real Bed,1.0,1.0,1,NULL,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,90.0,NULL,f
Shared room,1.0,Real Bed,3.5,1.0,1,90.0,NULL,f
Entire home/apt,2.0,Real Bed,2.5,2.0,4,96.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,97.0,65.0,f
Entire home/apt,3.0,Real Bed,1.5,2.0,4,70.0,125.0,f
Private room,1.0,Real Bed,2.0,1.0,2,97.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,82.0,70.0,f
Private room,1.0,Real Bed,1.5,1.0,2,95.0,50.0,f
Entire home/apt,4.0,Real Bed,2.5,4.0,7,NULL,150.0,f
Entire home/apt,3.0,Real Bed,2.5,2.0,6,95.0,100.0,f
Private room,1.0,Real Bed,2.0,1.0,2,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,4,80.0,150.0,f
Shared room,1.0,Real Bed,3.5,1.0,1,100.0,NULL,f
Entire home/apt,3.0,Real Bed,1.0,0.0,4,100.0,40.0,f
Private room,1.0,Real Bed,1.0,1.0,2,96.0,10.0,t
Shared room,1.0,Real Bed,3.5,1.0,1,99.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,0.0,2,98.0,50.0,t
Private room,1.0,Real Bed,1.0,1.0,2,98.0,50.0,t
Shared room,1.0,Real Bed,1.0,1.0,1,85.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,94.0,25.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,92.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,100.0,15.0,f
Private room,1.0,Real Bed,1.0,1.0,2,93.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,96.0,45.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,NULL,61.0,f
Entire home/apt,6.0,Real Bed,2.5,3.0,9,100.0,145.0,t
Entire home/apt,6.0,Real Bed,1.5,4.0,9,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,94.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,96.0,NULL,f
Private room,1.0,Real Bed,1.5,1.0,2,98.0,25.0,t
Entire home/apt,1.0,Real Bed,1.0,1.0,3,100.0,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,6,94.0,32.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,100.0,25.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,3,95.0,70.0,f
Entire home/apt,4.0,Real Bed,2.0,3.0,6,98.0,200.0,f
Entire home/apt,3.0,Real Bed,1.0,2.0,6,95.0,80.0,f
Private room,2.0,Real Bed,1.0,1.0,2,91.0,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,3.0,Real Bed,2.0,3.0,6,NULL,NULL,f
Private room,1.0,Real Bed,1.0,1.0,2,92.0,12.0,f
Private room,1.0,Real Bed,2.0,1.0,4,93.0,25.0,f
Entire home/apt,4.0,Real Bed,1.0,0.0,6,91.0,NULL,f
Private room,1.0,Real Bed,2.0,1.0,2,99.0,25.0,f
Private room,1.0,Real Bed,2.0,1.0,1,100.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,89.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,3,90.0,45.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,NULL,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,100.0,50.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,2,97.0,40.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,2,99.0,NULL,t
Entire home/apt,1.0,Real Bed,1.0,0.0,2,NULL,NULL,f
Private room,1.0,Real Bed,3.0,1.0,2,95.0,10.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,4,93.0,75.0,f
Entire home/apt,1.0,Real Bed,1.0,1.0,4,96.0,NULL,t
Private room,1.0,Real Bed,1.5,1.0,2,98.0,NULL,t
Entire home/apt,3.0,Real Bed,3.5,3.0,4,96.0,250.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,2,NULL,NULL,f
Entire home/apt,3.0,Real Bed,1.0,2.0,5,NULL,50.0,f
Entire home/apt,2.0,Real Bed,1.0,2.0,5,90.0,150.0,f
Entire home/apt,2.0,Real Bed,1.0,1.0,4,NULL,NULL,f
Entire home/apt,1.0,Real Bed,1.0,0.0,2,98.0,NULL,t
Private room,1.0,Real Bed,1.0,1.0,2,98.0,NULL,t
Entire home/apt,3.0,Real Bed,2.5,3.0,8,96.0,145.0,t
Entire home/apt,2.0,Real Bed,1.0,1.0,4,NULL,NULL,f
